UserName,Handle,Timestamp,Comments,Likes,Retweets,Text,KeyWord,Sentiment
The New York Times,@nytimes,2021-11-30T12:30:08.000Z,"Scientists are working to find out more about the Omicron coronavirus variant, which was recently identified in southern Africa.

What do we know about the new variant? Listen to today’s episode of The Daily.
nytimes.com
What We Know About the Omicron Variant
The World Health Organization has declared that this version of the coronavirus poses a very high risk to public health. How did they come to that conclusion?
31
39
112The New York Times
@nytimes
·
Nov 30
Scientists are working to find out more about the Omicron coronavirus variant, which was recently identified in southern Africa.

What do we know about the new variant? Listen to today’s episode of The Daily.
nytimes.com
What We Know About the Omicron Variant
The World Health Organization has declared that this version of the coronavirus poses a very high risk to public health. How did they come to that conclusion?
31
39
112",31,39,112, Omicron Africa today Daily ,0.12167272727272725
The New York Times,@nytimes,2021-11-30T12:15:09.000Z,"""China is poised to become a major player in electric cars, and Tesla and a slew of Chinese electric vehicle upstarts are helping its companies become even more competitive,"" our columnist 
@LiYuan6
 writes.
nytimes.com
In China, Tesla Is a Catfish, and Turns Auto Companies Into Sharks
The electric car company is helping Chinese companies become global players in the emerging industry, posing a competitive threat to traditional rivals.
30
44
121The New York Times
@nytimes
·
Nov 30
""China is poised to become a major player in electric cars, and Tesla and a slew of Chinese electric vehicle upstarts are helping its companies become even more competitive,"" our columnist 
@LiYuan6
 writes.
nytimes.com
In China, Tesla Is a Catfish, and Turns Auto Companies Into Sharks
The electric car company is helping Chinese companies become global players in the emerging industry, posing a competitive threat to traditional rivals.
30
44
121",30,44,121, China Tesla Chinese Catfish ,0.09702797202797202
The New York Times,@nytimes,2021-11-30T12:00:10.000Z,"Recipe creators are mostly powerless in an age and a business that are all about sharing. Recipes are harder to protect under U.S. copyright law than other creative material, which is why they frequently reappear, often word for word, in books and blogs.
nytimes.com
Who Owns a Recipe? A Plagiarism Claim Has Cookbook Authors Asking.
U.S. copyright law protects all kinds of creative material, but recipe creators are mostly powerless in an age and a business that are all about sharing.
20
54
160The New York Times
@nytimes
·
Nov 30
Recipe creators are mostly powerless in an age and a business that are all about sharing. Recipes are harder to protect under U.S. copyright law than other creative material, which is why they frequently reappear, often word for word, in books and blogs.
nytimes.com
Who Owns a Recipe? A Plagiarism Claim Has Cookbook Authors Asking.
U.S. copyright law protects all kinds of creative material, but recipe creators are mostly powerless in an age and a business that are all about sharing.
20
54
160",20,54,160, Recipe ,-0.007575757575757577
The New York Times,@nytimes,2021-11-30T09:00:12.000Z,"Here's a look at some of the highlights worth watching from late-night TV.
nytimes.com
Trevor Noah: ‘Covid Turned the Planet Into a Frat House’
The latest Covid variant, Omicron, follows Alpha, Lambda and Delta in the Greek alphabet.
19
24
123The New York Times
@nytimes
·
Nov 30
Here's a look at some of the highlights worth watching from late-night TV.
nytimes.com
Trevor Noah: ‘Covid Turned the Planet Into a Frat House’
The latest Covid variant, Omicron, follows Alpha, Lambda and Delta in the Greek alphabet.
19
24
123",19,24,123, night Noah Covid House Omicron Alpha Lambda Delta Greek ,0.24805194805194805
The New York Times,@nytimes,2021-11-30T08:30:07.000Z,"Dutch military police arrested a couple who were about to fly out of the Netherlands to Spain on Sunday when they were supposed to be in quarantine. One of the pair had tested positive two days earlier after arriving from South Africa, the police said.
nytimes.com
Dutch police arrest a couple who fled quarantine and boarded a plane.
One of the pair tested positive for the coronavirus after they arrived on a flight from South Africa. They were quarantined at a hotel.
34
98
407The New York Times
@nytimes
·
Nov 30
Dutch military police arrested a couple who were about to fly out of the Netherlands to Spain on Sunday when they were supposed to be in quarantine. One of the pair had tested positive two days earlier after arriving from South Africa, the police said.
nytimes.com
Dutch police arrest a couple who fled quarantine and boarded a plane.
One of the pair tested positive for the coronavirus after they arrived on a flight from South Africa. They were quarantined at a hotel.
34
98
407",34,98,407, Dutch Netherlands Spain Sunday One two days Africa ,0.1804195804195804
The New York Times,@nytimes,2021-11-30T08:00:13.000Z,"An Egyptian court convicted Hossam Bahgat, a human rights advocate and lawyer, of spreading false news and insulting a government authority. It was the latest in a list of activists, journalists and dissidents whom the state has tried to silence for years.
nytimes.com
In Latest Assault on Dissent, Egypt Convicts a Human Rights Activist
Hossam Bahgat avoided a prison term, receiving a relatively modest fine, in a verdict that appeared designed to intimidate dissidents without risking international opprobrium.
17
53
125The New York Times
@nytimes
·
Nov 30
An Egyptian court convicted Hossam Bahgat, a human rights advocate and lawyer, of spreading false news and insulting a government authority. It was the latest in a list of activists, journalists and dissidents whom the state has tried to silence for years.
nytimes.com
In Latest Assault on Dissent, Egypt Convicts a Human Rights Activist
Hossam Bahgat avoided a prison term, receiving a relatively modest fine, in a verdict that appeared designed to intimidate dissidents without risking international opprobrium.
17
53
125",17,53,125, Egyptian years ,0.019457735247208924
The New York Times Retweeted,@dionnesearcey,2021-11-29T11:38:39.000Z,"Powerful lobbyists. Undisclosed payments. Russian intel about critical minerals. A visit to Trump Tower. The plan to reform DR Congo’s cobalt mining is filled with D.C. intrigue—and Congo’s place in the clean energy revolution is at stake w/
@EricLiptonNYT
nytimes.com
Hunt for the ‘Blood Diamond of Batteries’ Impedes Green Energy Push
Dangerous mining conditions plague Congo, home to the world’s largest supply of cobalt, a key ingredient in electric cars. A leadership battle threatens reforms.
19
65
136The New York Times Retweeted",19,65,136, Russian Trump DR Congo ,0.04478114478114478
The New York Times,@nytimes,2021-11-30T07:00:08.000Z,"We are in a season of emotional bruises: Adele's ""30,"" Summer Walker’s ""Still Over It"" and Taylor Swift’s version of her tunefully caustic album ""Red"" have been hits with listeners in recent weeks.
nytimes.com
Adele and Summer Walker: Our Season of Romantic Discontent
New chart-topping albums from the two singers serve as raw excavations of relationships gone bad.
15
50
406The New York Times
@nytimes
·
Nov 30
We are in a season of emotional bruises: Adele's ""30,"" Summer Walker’s ""Still Over It"" and Taylor Swift’s version of her tunefully caustic album ""Red"" have been hits with listeners in recent weeks.
nytimes.com
Adele and Summer Walker: Our Season of Romantic Discontent
New chart-topping albums from the two singers serve as raw excavations of relationships gone bad.
15
50
406",15,50,406, Adele weeks two ,-0.132496914849856
The New York Times,@nytimes,2021-11-30T05:50:36.000Z,"Breaking News: A Myanmar judge delayed the announcement of a verdict against Aung San Suu Kyi, the country’s ousted civilian leader.
nytimes.com
Judge Delays Aung San Suu Kyi Trial in Myanmar
The civilian leader who was ousted in a coup is accused of inciting public unrest and faces a litany of other charges. She could be detained for the rest of her life.
18
62
257The New York Times
@nytimes
·
Nov 30
Breaking News: A Myanmar judge delayed the announcement of a verdict against Aung San Suu Kyi, the country’s ousted civilian leader.
nytimes.com
Judge Delays Aung San Suu Kyi Trial in Myanmar
The civilian leader who was ousted in a coup is accused of inciting public unrest and faces a litany of other charges. She could be detained for the rest of her life.
18
62
257",18,62,257, Myanmar ,-0.022727272727272728
The New York Times,@nytimes,2021-11-30T05:30:06.000Z,"This pie is here to accommodate your Thanksgiving leftovers: turkey, of course, but also leftover roasted squash or sautéed mushrooms. You can also chop up half a rutabaga instead of carrot and celery, or a stray leek or shallot instead of onion.
cooking.nytimes.com
Turkey Potpie Recipe
No one knows when people started making pies, but they were common in medieval Middle Eastern and European cooking “The Oxford Companion to Food” speculates that the English word may come from the...
9
17
132The New York Times
@nytimes
·
Nov 30
This pie is here to accommodate your Thanksgiving leftovers: turkey, of course, but also leftover roasted squash or sautéed mushrooms. You can also chop up half a rutabaga instead of carrot and celery, or a stray leek or shallot instead of onion.
cooking.nytimes.com
Turkey Potpie Recipe
No one knows when people started making pies, but they were common in medieval Middle Eastern and European cooking “The Oxford Companion to Food” speculates that the English word may come from the...
9
17
132",9,17,132, Thanksgiving turkey half Turkey Recipe one European Oxford English ,-0.0613053613053613
The New York Times,@nytimes,2021-11-30T02:30:08.000Z,"Once you're done with your leftover Thanksgiving pie, we have plenty of holiday cookie recipes for you to consider.
cooking.nytimes.com
Holiday Cookies
Chewy sugar cookies, peanut butter blossoms, easy gingerbread and more Christmas cookie recipes.
8
44
297The New York Times
@nytimes
·
Nov 30
Once you're done with your leftover Thanksgiving pie, we have plenty of holiday cookie recipes for you to consider.
cooking.nytimes.com
Holiday Cookies
Chewy sugar cookies, peanut butter blossoms, easy gingerbread and more Christmas cookie recipes.
8
44
297",8,44,297, Thanksgiving Cookies Christmas ,0.4006060606060606
The New York Times,@nytimes,2021-11-30T02:22:05.000Z,"Prompted by growing concerns about the Omicron variant, the CDC on Monday strengthened its Covid vaccine booster recommendations, saying that all American adults ""should"" get an extra shot. https://nyti.ms/3HXTMuG
51
69
333The New York Times
@nytimes
·
Nov 30
Prompted by growing concerns about the Omicron variant, the CDC on Monday strengthened its Covid vaccine booster recommendations, saying that all American adults ""should"" get an extra shot. https://nyti.ms/3HXTMuG
51
69
333",51,69,333, Omicron CDC Monday Covid American ,0.02727272727272727
